Order ID,Order Date,Ship Date,Ship Mode,Address,Region,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Buy Price,Price Per Each
117037,2016-05-17,2016-05-20,First Class,"Chicago, Illinois, United States - 60653",Central,LW-17215,Luke Weiss,Consumer,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3,0.2,2.632,3.4545
117037,2016-05-17,2016-05-20,First Class,"Chicago, Illinois, United States - 60653",Central,LW-17215,Luke Weiss,Consumer,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,3,0.6,7.5360000000000005,4.144800000000002
117037,2016-05-17,2016-05-20,First Class,"Chicago, Illinois, United States - 60653",Central,LW-17215,Luke Weiss,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",8,0.2,3.816,5.0085
160801,2017-09-19,2017-09-19,Same Day,"Philadelphia, Pennsylvania, United States - 19120",East,FG-14260,Frank Gastineau,Home Office,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",3,0.7,1.614,0.48420000000000063
108364,2016-12-19,2016-12-24,Standard Class,"Chicago, Illinois, United States - 60623",Central,BP-11050,Barry Pond,Corporate,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5,0.8,0.35999999999999993,0.21600000000000025
169362,2017-10-12,2017-10-15,First Class,"Dallas, Texas, United States - 75217",Central,SP-20860,Sung Pak,Corporate,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,2,0.2,19.992,19.242299999999997
127481,2015-12-12,2015-12-15,Second Class,"Las Vegas, Nevada, United States - 89115",West,JD-15895,Jonathan Doherty,Corporate,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,5,0.0,6.480000000000001,9.6552
127481,2015-12-12,2015-12-15,Second Class,"Las Vegas, Nevada, United States - 89115",West,JD-15895,Jonathan Doherty,Corporate,OFF-PA-10002378,Office Supplies,Paper,Xerox 1916,2,0.0,48.94,73.41
112711,2015-07-12,2015-07-18,Standard Class,"Amarillo, Texas, United States - 79109",Central,FM-14380,Fred McMath,Consumer,TEC-PH-10000526,Technology,Phones,Vtech CS6719,4,0.2,76.792,84.47120000000001
145121,2015-10-02,2015-10-06,Standard Class,"Middletown, Connecticut, United States - 6457",East,MP-17965,Michael Paige,Corporate,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",5,0.0,5.38,8.0162
166184,2017-03-24,2017-03-27,First Class,"New York City, New York, United States - 10035",East,HR-14830,Harold Ryan,Corporate,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",3,0.0,15.67,23.0349
166184,2017-03-24,2017-03-27,First Class,"New York City, New York, United States - 10035",East,HR-14830,Harold Ryan,Corporate,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1,0.0,469.99,606.2871
166184,2017-03-24,2017-03-27,First Class,"New York City, New York, United States - 10035",East,HR-14830,Harold Ryan,Corporate,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,3,0.1,69.28200000000001,70.05180000000001
157413,2017-06-01,2017-06-06,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,BW-11065,Barry Weirich,Consumer,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3,0.2,108.248,82.53910000000002
143637,2014-03-24,2014-03-29,Second Class,"Fresno, California, United States - 93727",West,MS-17710,Maurice Satty,Consumer,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2,0.0,20.24,27.526399999999995
102260,2015-09-22,2015-09-26,Standard Class,"Franklin, Tennessee, United States - 37064",South,SJ-20125,Sanjit Jacobs,Home Office,OFF-LA-10003714,Office Supplies,Labels,Avery 510,4,0.2,3.0,4.05
102260,2015-09-22,2015-09-26,Standard Class,"Franklin, Tennessee, United States - 37064",South,SJ-20125,Sanjit Jacobs,Home Office,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,4,0.2,180.01600000000002,164.26460000000003
102260,2015-09-22,2015-09-26,Standard Class,"Franklin, Tennessee, United States - 37064",South,SJ-20125,Sanjit Jacobs,Home Office,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",1,0.2,25.424000000000003,20.657
102260,2015-09-22,2015-09-26,Standard Class,"Franklin, Tennessee, United States - 37064",South,SJ-20125,Sanjit Jacobs,Home Office,OFF-AR-10001315,Office Supplies,Art,Newell 310,2,0.2,1.4080000000000001,1.5664
102260,2015-09-22,2015-09-26,Standard Class,"Franklin, Tennessee, United States - 37064",South,SJ-20125,Sanjit Jacobs,Home Office,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",2,0.7,1.602,0.32040000000000046
137295,2016-01-08,2016-01-13,Standard Class,"Raleigh, North Carolina, United States - 27604",South,VS-21820,Vivek Sundaresam,Consumer,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",7,0.7,4.404000000000001,0.8808000000000002
137295,2016-01-08,2016-01-13,Standard Class,"Raleigh, North Carolina, United States - 27604",South,VS-21820,Vivek Sundaresam,Consumer,OFF-AR-10001955,Office Supplies,Art,Newell 319,3,0.2,15.872,17.855999999999998
137295,2016-01-08,2016-01-13,Standard Class,"Raleigh, North Carolina, United States - 27604",South,VS-21820,Vivek Sundaresam,Consumer,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,2,0.2,54.391999999999996,59.831199999999995
134334,2016-02-14,2016-02-15,First Class,"Clinton, Maryland, United States - 20735",East,DK-13090,Dave Kipp,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1,0.0,4.77,6.916499999999999
134334,2016-02-14,2016-02-15,First Class,"Clinton, Maryland, United States - 20735",East,DK-13090,Dave Kipp,Consumer,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,3,0.0,2.66,3.3516
134334,2016-02-14,2016-02-15,First Class,"Clinton, Maryland, United States - 20735",East,DK-13090,Dave Kipp,Consumer,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,3,0.3,183.477,167.75039999999998
134334,2016-02-14,2016-02-15,First Class,"Clinton, Maryland, United States - 20735",East,DK-13090,Dave Kipp,Consumer,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,6,0.0,1.76,2.5344
109316,2017-06-08,2017-06-10,First Class,"Los Angeles, California, United States - 90049",West,MG-17680,Maureen Gastineau,Home Office,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2,0.15,748.833,819.3114
109316,2017-06-08,2017-06-10,First Class,"Los Angeles, California, United States - 90049",West,MG-17680,Maureen Gastineau,Home Office,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,2,0.2,8.76,7.007999999999999
138478,2016-10-21,2016-10-26,Second Class,"North Las Vegas, Nevada, United States - 89031",West,DP-13390,Dennis Pardue,Home Office,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,3,0.0,37.74,47.552400000000006
138478,2016-10-21,2016-10-26,Second Class,"North Las Vegas, Nevada, United States - 89031",West,DP-13390,Dennis Pardue,Home Office,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,6,0.0,5.98,8.910200000000001
138478,2016-10-21,2016-10-26,Second Class,"North Las Vegas, Nevada, United States - 89031",West,DP-13390,Dennis Pardue,Home Office,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,3,0.2,1511.9920000000002,2060.0891
150469,2017-01-26,2017-01-30,Standard Class,"San Francisco, California, United States - 94109",West,CJ-12010,Caroline Jumper,Consumer,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,8,0.0,1.48,2.1904
152436,2017-12-08,2017-12-10,Second Class,"Cranston, Rhode Island, United States - 2920",East,CW-11905,Carl Weiss,Home Office,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",6,0.0,98.79,125.4633
169334,2016-10-21,2016-10-24,Second Class,"Jackson, Tennessee, United States - 38301",South,GW-14605,Giulietta Weimer,Consumer,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",9,0.2,12.408000000000001,13.1835
115413,2014-08-26,2014-09-01,Standard Class,"Newark, Delaware, United States - 19711",East,PP-18955,Paul Prost,Home Office,OFF-AR-10003770,Office Supplies,Art,Newell 340,3,0.0,2.8800000000000003,3.7152000000000003
115413,2014-08-26,2014-09-01,Standard Class,"Newark, Delaware, United States - 19711",East,PP-18955,Paul Prost,Home Office,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,3,0.0,49.99,67.4865
125150,2014-05-16,2014-05-23,Standard Class,"Los Angeles, California, United States - 90036",West,PW-19030,Pauline Webber,Corporate,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",5,0.2,46.576,50.0692
127327,2015-02-03,2015-02-07,Standard Class,"Rome, New York, United States - 13440",East,PW-19030,Pauline Webber,Corporate,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",1,0.1,90.882,106.02900000000001
117114,2017-10-31,2017-11-05,Standard Class,"Chicago, Illinois, United States - 60610",Central,CY-12745,Craig Yedwab,Corporate,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,4,0.2,127.19200000000001,136.7314
117114,2017-10-31,2017-11-05,Standard Class,"Chicago, Illinois, United States - 60610",Central,CY-12745,Craig Yedwab,Corporate,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",3,0.2,3.3040000000000003,4.377800000000001
137302,2015-04-26,2015-05-01,Standard Class,"San Diego, California, United States - 92105",West,BW-11110,Bart Watters,Corporate,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,3,0.2,21.312,23.4432
137302,2015-04-26,2015-05-01,Standard Class,"San Diego, California, United States - 92105",West,BW-11110,Bart Watters,Corporate,OFF-AR-10000588,Office Supplies,Art,Newell 345,3,0.0,19.84,24.9984
137302,2015-04-26,2015-05-01,Standard Class,"San Diego, California, United States - 92105",West,BW-11110,Bart Watters,Corporate,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,3,0.2,103.99200000000002,116.99100000000001
137302,2015-04-26,2015-05-01,Standard Class,"San Diego, California, United States - 92105",West,BW-11110,Bart Watters,Corporate,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,3,0.2,16.784000000000002,22.6584
112382,2016-05-09,2016-05-13,Standard Class,"Houston, Texas, United States - 77036",Central,MB-18085,Mick Brown,Consumer,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2,0.2,9.568000000000001,10.524800000000003
128958,2015-01-24,2015-01-28,Standard Class,"West Palm Beach, Florida, United States - 33407",South,CR-12820,Cyra Reiten,Home Office,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,5,0.2,2.624,3.0504
106257,2015-04-13,2015-04-17,Second Class,"Los Angeles, California, United States - 90045",West,EB-14110,Eugene Barchas,Consumer,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",2,0.2,120.78399999999999,113.23499999999999
106257,2015-04-13,2015-04-17,Second Class,"Los Angeles, California, United States - 90045",West,EB-14110,Eugene Barchas,Consumer,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2,0.2,239.96,260.9565
149083,2015-09-25,2015-09-30,Standard Class,"Seattle, Washington, United States - 98103",West,SH-19975,Sally Hughsby,Corporate,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,4,0.2,76.784,73.9046
149083,2015-09-25,2015-09-30,Standard Class,"Seattle, Washington, United States - 98103",West,SH-19975,Sally Hughsby,Corporate,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2,0.0,6.3,9.198
149083,2015-09-25,2015-09-30,Standard Class,"Seattle, Washington, United States - 98103",West,SH-19975,Sally Hughsby,Corporate,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,2,0.0,79.99,108.78639999999999
137869,2014-03-28,2014-04-02,Standard Class,"Des Moines, Iowa, United States - 50315",Central,CV-12295,Christina VanderZanden,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3,0.0,2.04,2.9987999999999997
137869,2014-03-28,2014-04-02,Standard Class,"Des Moines, Iowa, United States - 50315",Central,CV-12295,Christina VanderZanden,Consumer,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,4,0.0,296.18,322.8362
116603,2016-07-17,2016-07-22,Standard Class,"New York City, New York, United States - 10024",East,AT-10735,Annie Thurman,Consumer,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,2,0.0,22.98,29.874
158470,2014-04-19,2014-04-23,Second Class,"Arlington, Virginia, United States - 22204",South,AG-10390,Allen Goldenen,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,3,0.0,19.35,28.251
158470,2014-04-19,2014-04-23,Second Class,"Arlington, Virginia, United States - 22204",South,AG-10390,Allen Goldenen,Consumer,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,11,0.0,6.48,9.5904
123834,2017-07-21,2017-07-25,Standard Class,"Pharr, Texas, United States - 78577",Central,GM-14500,Gene McClure,Consumer,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,4,0.3,31.101,25.769399999999997
125976,2015-09-27,2015-10-02,Standard Class,"Arlington, Virginia, United States - 22204",South,JK-15205,Jamie Kunitz,Consumer,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,5,0.0,30.98,44.921
125976,2015-09-27,2015-10-02,Standard Class,"Arlington, Virginia, United States - 22204",South,JK-15205,Jamie Kunitz,Consumer,TEC-PH-10002496,Technology,Phones,Cisco SPA301,12,0.0,155.99,202.787
128706,2016-02-27,2016-03-02,Standard Class,"Houston, Texas, United States - 77070",Central,DW-13540,Don Weiss,Consumer,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,2,0.6,8.096,4.6552000000000024
104311,2016-05-02,2016-05-06,Standard Class,"Irving, Texas, United States - 75061",Central,AS-10090,Adam Shillingsburg,Consumer,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,3,0.2,6.312,5.049599999999999
104311,2016-05-02,2016-05-06,Standard Class,"Irving, Texas, United States - 75061",Central,AS-10090,Adam Shillingsburg,Consumer,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,3,0.2,4.224,3.168
104311,2016-05-02,2016-05-06,Standard Class,"Irving, Texas, United States - 75061",Central,AS-10090,Adam Shillingsburg,Consumer,OFF-LA-10000973,Office Supplies,Labels,Avery 502,2,0.2,2.52,3.402
169649,2014-12-09,2014-12-15,Standard Class,"Chicago, Illinois, United States - 60653",Central,TS-21205,Thomas Seio,Corporate,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,2,0.2,4.224,5.702400000000001
169649,2014-12-09,2014-12-15,Standard Class,"Chicago, Illinois, United States - 60653",Central,TS-21205,Thomas Seio,Corporate,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,2,0.8,10.193999999999997,16.31040000000001
144890,2015-12-25,2015-12-29,Standard Class,"Los Angeles, California, United States - 90049",West,SM-20320,Sean Miller,Home Office,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,2,0.0,4.98,7.420200000000001
135587,2017-12-07,2017-12-12,Standard Class,"Hattiesburg, Mississippi, United States - 39401",South,BH-11710,Brosina Hoffman,Consumer,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",4,0.0,80.16,102.6048
135587,2017-12-07,2017-12-12,Standard Class,"Hattiesburg, Mississippi, United States - 39401",South,BH-11710,Brosina Hoffman,Consumer,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,4,0.0,13.0,18.85
103429,2014-05-30,2014-06-01,First Class,"New York City, New York, United States - 10024",East,LW-16825,Laurel Workman,Corporate,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2,0.2,12.792000000000002,17.2692
103429,2014-05-30,2014-06-01,First Class,"New York City, New York, United States - 10024",East,LW-16825,Laurel Workman,Corporate,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,5,0.0,92.8,119.71199999999999
103429,2014-05-30,2014-06-01,First Class,"New York City, New York, United States - 10024",East,LW-16825,Laurel Workman,Corporate,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,3,0.0,78.65,104.6045
103429,2014-05-30,2014-06-01,First Class,"New York City, New York, United States - 10024",East,LW-16825,Laurel Workman,Corporate,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,4,0.0,9.99,14.4855
152261,2017-03-02,2017-03-06,Standard Class,"Cuyahoga Falls, Ohio, United States - 44221",East,JA-15970,Joseph Airdo,Consumer,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,4,0.7,4.632000000000001,1.5440000000000005
142993,2015-10-12,2015-10-17,Standard Class,"Seattle, Washington, United States - 98103",West,KA-16525,Kelly Andreada,Consumer,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,2,0.0,8.95,10.650499999999997
142993,2015-10-12,2015-10-17,Standard Class,"Seattle, Washington, United States - 98103",West,KA-16525,Kelly Andreada,Consumer,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",2,0.0,40.98,40.98
143364,2015-07-14,2015-07-19,Second Class,"Mesa, Arizona, United States - 85204",West,TG-21310,Toby Gnade,Consumer,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,3,0.2,90.91199999999999,69.32039999999999
143364,2015-07-14,2015-07-19,Second Class,"Mesa, Arizona, United States - 85204",West,TG-21310,Toby Gnade,Consumer,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,4,0.2,4.6240000000000006,6.3002
143364,2015-07-14,2015-07-19,Second Class,"Mesa, Arizona, United States - 85204",West,TG-21310,Toby Gnade,Consumer,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,2,0.2,220.96,245.81799999999998
143364,2015-07-14,2015-07-19,Second Class,"Mesa, Arizona, United States - 85204",West,TG-21310,Toby Gnade,Consumer,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",6,0.7,21.294000000000004,10.646999999999988
100972,2014-11-19,2014-11-24,Second Class,"Salt Lake City, Utah, United States - 84106",West,DB-13360,Dennis Bolton,Home Office,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,3,0.0,55.48,82.1104
136994,2016-05-27,2016-06-02,Standard Class,"Los Angeles, California, United States - 90045",West,LS-17245,Lynn Smith,Consumer,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",2,0.0,6.69,9.7674
166233,2017-07-03,2017-07-09,Standard Class,"Jacksonville, North Carolina, United States - 28540",South,MO-17950,Michael Oakman,Consumer,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2,0.2,12.0,10.65
122112,2017-09-25,2017-09-29,Standard Class,"Lakewood, Ohio, United States - 44107",East,CA-11965,Carol Adams,Corporate,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,4,0.2,6.112,8.3276
101672,2016-10-03,2016-10-07,Standard Class,"Lake Forest, California, United States - 92630",West,DB-12910,Daniel Byrd,Home Office,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2,0.0,3.08,4.5584
101672,2016-10-03,2016-10-07,Standard Class,"Lake Forest, California, United States - 92630",West,DB-12910,Daniel Byrd,Home Office,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4,0.2,228.78400000000002,254.5222
101672,2016-10-03,2016-10-07,Standard Class,"Lake Forest, California, United States - 92630",West,DB-12910,Daniel Byrd,Home Office,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,2,0.0,4.28,6.2059999999999995
101672,2016-10-03,2016-10-07,Standard Class,"Lake Forest, California, United States - 92630",West,DB-12910,Daniel Byrd,Home Office,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,2,0.0,48.91,71.89769999999999
168403,2017-09-09,2017-09-15,Standard Class,"Portland, Oregon, United States - 97206",West,DK-12835,Damala Kotsonis,Corporate,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,6,0.2,5.184000000000001,7.063200000000001
168403,2017-09-09,2017-09-15,Standard Class,"Portland, Oregon, United States - 97206",West,DK-12835,Damala Kotsonis,Corporate,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,1,0.2,11.176000000000002,12.014200000000002
148705,2015-03-12,2015-03-18,Standard Class,"Charlotte, North Carolina, United States - 28205",South,EB-14170,Evan Bailliet,Consumer,OFF-LA-10001641,Office Supplies,Labels,Avery 518,2,0.2,2.52,3.402
160241,2016-11-29,2016-12-04,Second Class,"Aurora, Illinois, United States - 60505",Central,DR-12940,Daniel Raglin,Home Office,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",4,0.6,60.54400000000001,15.135999999999996
155747,2016-06-14,2016-06-21,Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,JS-15685,Jim Sink,Corporate,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,2,0.4,168.588,109.58219999999999
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,OFF-AR-10003856,Office Supplies,Art,Newell 344,6,0.2,2.2239999999999998,2.3907999999999996
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,6,0.2,12.792000000000002,14.5509
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,8,0.2,12.792000000000002,14.5509
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",2,0.2,5.16,7.0305
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",7,0.2,6.76,7.604999999999999
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,3,0.2,7.792000000000001,10.129600000000002
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,FUR-FU-10004271,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",5,0.2,3.344,4.0127999999999995
118017,2017-12-03,2017-12-06,Second Class,"Thornton, Colorado, United States - 80229",West,LC-16870,Lena Cacioppo,Consumer,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,1,0.2,16.192,20.8472
113117,2016-08-16,2016-08-22,Standard Class,"Davis, California, United States - 95616",West,JP-15520,Jeremy Pistek,Consumer,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,5,0.0,6.480000000000001,9.590400000000002
148684,2016-12-25,2016-12-29,Standard Class,"Fayetteville, Arkansas, United States - 72701",South,TS-21655,Trudy Schmidt,Consumer,OFF-AR-10003811,Office Supplies,Art,Newell 327,9,0.0,2.21,2.8067
148684,2016-12-25,2016-12-29,Standard Class,"Fayetteville, Arkansas, United States - 72701",South,TS-21655,Trudy Schmidt,Consumer,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2,0.0,199.99,285.9857
148684,2016-12-25,2016-12-29,Standard Class,"Fayetteville, Arkansas, United States - 72701",South,TS-21655,Trudy Schmidt,Consumer,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",5,0.0,68.77,96.27799999999999
148684,2016-12-25,2016-12-29,Standard Class,"Fayetteville, Arkansas, United States - 72701",South,TS-21655,Trudy Schmidt,Consumer,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,3,0.0,35.44,52.096799999999995
125367,2017-07-23,2017-07-30,Standard Class,"New York City, New York, United States - 10011",East,NM-18445,Nathan Mautz,Home Office,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,3,0.2,4.64,6.09
124744,2017-06-21,2017-06-25,Standard Class,"Wheeling, West Virginia, United States - 26003",East,EH-14125,Eugene Hildebrand,Home Office,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,5,0.0,16.48,24.5552
124744,2017-06-21,2017-06-25,Standard Class,"Wheeling, West Virginia, United States - 26003",East,EH-14125,Eugene Hildebrand,Home Office,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2,0.0,3.12,4.6488
124744,2017-06-21,2017-06-25,Standard Class,"Wheeling, West Virginia, United States - 26003",East,EH-14125,Eugene Hildebrand,Home Office,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,8,0.0,55.98,83.4102
128363,2017-08-13,2017-08-18,Standard Class,"Memphis, Tennessee, United States - 38109",South,DC-12850,Dan Campbell,Consumer,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,7,0.2,38.864,43.23619999999999
128363,2017-08-13,2017-08-18,Standard Class,"Memphis, Tennessee, United States - 38109",South,DC-12850,Dan Campbell,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,6,0.7,269.09700000000004,62.78930000000011
128363,2017-08-13,2017-08-18,Standard Class,"Memphis, Tennessee, United States - 38109",South,DC-12850,Dan Campbell,Consumer,OFF-FA-10003495,Office Supplies,Fasteners,Staples,5,0.2,4.864000000000001,6.688000000000001
128363,2017-08-13,2017-08-18,Standard Class,"Memphis, Tennessee, United States - 38109",South,DC-12850,Dan Campbell,Consumer,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2,0.2,0.792,1.0296
